cohort	subject	modality	gene	reference_method	cluster_id	comparator	reference_correct	comparator_correct	delta	reference_callable	comparator_callable	comparator_status
1000G-development	HG00101	wes	B	SimplePluralityLex	1000G-development:HG00101	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00101	wes	C	SimplePluralityLex	1000G-development:HG00101	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00102	wes	A	SimplePluralityLex	1000G-development:HG00102	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00102	wes	B	SimplePluralityLex	1000G-development:HG00102	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00102	wes	C	SimplePluralityLex	1000G-development:HG00102	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00103	wes	A	SimplePluralityLex	1000G-development:HG00103	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00103	wes	B	SimplePluralityLex	1000G-development:HG00103	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00103	wes	C	SimplePluralityLex	1000G-development:HG00103	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00105	wes	A	SimplePluralityLex	1000G-development:HG00105	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00105	wes	B	SimplePluralityLex	1000G-development:HG00105	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00105	wes	C	SimplePluralityLex	1000G-development:HG00105	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00106	wes	A	SimplePluralityLex	1000G-development:HG00106	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00106	wes	B	SimplePluralityLex	1000G-development:HG00106	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00106	wes	C	SimplePluralityLex	1000G-development:HG00106	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00108	wes	A	SimplePluralityLex	1000G-development:HG00108	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00108	wes	B	SimplePluralityLex	1000G-development:HG00108	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00108	wes	C	SimplePluralityLex	1000G-development:HG00108	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00109	wes	A	SimplePluralityLex	1000G-development:HG00109	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00109	wes	B	SimplePluralityLex	1000G-development:HG00109	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00109	wes	C	SimplePluralityLex	1000G-development:HG00109	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00110	wes	A	SimplePluralityLex	1000G-development:HG00110	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00110	wes	B	SimplePluralityLex	1000G-development:HG00110	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00110	wes	C	SimplePluralityLex	1000G-development:HG00110	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00111	wes	A	SimplePluralityLex	1000G-development:HG00111	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00111	wes	B	SimplePluralityLex	1000G-development:HG00111	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00111	wes	C	SimplePluralityLex	1000G-development:HG00111	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00112	wes	A	SimplePluralityLex	1000G-development:HG00112	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00112	wes	B	SimplePluralityLex	1000G-development:HG00112	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00112	wes	C	SimplePluralityLex	1000G-development:HG00112	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00114	wes	A	SimplePluralityLex	1000G-development:HG00114	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00114	wes	B	SimplePluralityLex	1000G-development:HG00114	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00114	wes	C	SimplePluralityLex	1000G-development:HG00114	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00115	wes	A	SimplePluralityLex	1000G-development:HG00115	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00115	wes	B	SimplePluralityLex	1000G-development:HG00115	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00115	wes	C	SimplePluralityLex	1000G-development:HG00115	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00116	wes	A	SimplePluralityLex	1000G-development:HG00116	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00116	wes	B	SimplePluralityLex	1000G-development:HG00116	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00116	wes	C	SimplePluralityLex	1000G-development:HG00116	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00171	wes	A	SimplePluralityLex	1000G-development:HG00171	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00171	wes	B	SimplePluralityLex	1000G-development:HG00171	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00171	wes	C	SimplePluralityLex	1000G-development:HG00171	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00173	wes	A	SimplePluralityLex	1000G-development:HG00173	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00173	wes	B	SimplePluralityLex	1000G-development:HG00173	Caller:T1K	0	1	1	1	1	callable
1000G-development	HG00173	wes	C	SimplePluralityLex	1000G-development:HG00173	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00174	wes	A	SimplePluralityLex	1000G-development:HG00174	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00174	wes	B	SimplePluralityLex	1000G-development:HG00174	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00174	wes	C	SimplePluralityLex	1000G-development:HG00174	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00176	wes	A	SimplePluralityLex	1000G-development:HG00176	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00176	wes	B	SimplePluralityLex	1000G-development:HG00176	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00176	wes	C	SimplePluralityLex	1000G-development:HG00176	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00177	wes	A	SimplePluralityLex	1000G-development:HG00177	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00177	wes	B	SimplePluralityLex	1000G-development:HG00177	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00177	wes	C	SimplePluralityLex	1000G-development:HG00177	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00178	wes	A	SimplePluralityLex	1000G-development:HG00178	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00178	wes	B	SimplePluralityLex	1000G-development:HG00178	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00178	wes	C	SimplePluralityLex	1000G-development:HG00178	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00179	wes	A	SimplePluralityLex	1000G-development:HG00179	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00179	wes	B	SimplePluralityLex	1000G-development:HG00179	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00179	wes	C	SimplePluralityLex	1000G-development:HG00179	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00180	wes	A	SimplePluralityLex	1000G-development:HG00180	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00180	wes	B	SimplePluralityLex	1000G-development:HG00180	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00180	wes	C	SimplePluralityLex	1000G-development:HG00180	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00181	wes	A	SimplePluralityLex	1000G-development:HG00181	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00181	wes	B	SimplePluralityLex	1000G-development:HG00181	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00181	wes	C	SimplePluralityLex	1000G-development:HG00181	Caller:T1K	0	0	0	1	1	callable
1000G-development	HG00182	wes	A	SimplePluralityLex	1000G-development:HG00182	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00182	wes	B	SimplePluralityLex	1000G-development:HG00182	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00182	wes	C	SimplePluralityLex	1000G-development:HG00182	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00183	wes	A	SimplePluralityLex	1000G-development:HG00183	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00183	wes	B	SimplePluralityLex	1000G-development:HG00183	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00183	wes	C	SimplePluralityLex	1000G-development:HG00183	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00185	wes	A	SimplePluralityLex	1000G-development:HG00185	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00185	wes	B	SimplePluralityLex	1000G-development:HG00185	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00185	wes	C	SimplePluralityLex	1000G-development:HG00185	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00186	wes	A	SimplePluralityLex	1000G-development:HG00186	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00186	wes	B	SimplePluralityLex	1000G-development:HG00186	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00186	wes	C	SimplePluralityLex	1000G-development:HG00186	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00187	wes	A	SimplePluralityLex	1000G-development:HG00187	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00187	wes	B	SimplePluralityLex	1000G-development:HG00187	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00187	wes	C	SimplePluralityLex	1000G-development:HG00187	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00188	wes	A	SimplePluralityLex	1000G-development:HG00188	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00188	wes	B	SimplePluralityLex	1000G-development:HG00188	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00188	wes	C	SimplePluralityLex	1000G-development:HG00188	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00189	wes	A	SimplePluralityLex	1000G-development:HG00189	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00189	wes	B	SimplePluralityLex	1000G-development:HG00189	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00189	wes	C	SimplePluralityLex	1000G-development:HG00189	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00266	wes	A	SimplePluralityLex	1000G-development:HG00266	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00266	wes	B	SimplePluralityLex	1000G-development:HG00266	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00266	wes	C	SimplePluralityLex	1000G-development:HG00266	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00551	wes	A	SimplePluralityLex	1000G-development:HG00551	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00551	wes	B	SimplePluralityLex	1000G-development:HG00551	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00551	wes	C	SimplePluralityLex	1000G-development:HG00551	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00553	wes	A	SimplePluralityLex	1000G-development:HG00553	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00553	wes	B	SimplePluralityLex	1000G-development:HG00553	Caller:T1K	0	1	1	1	1	callable
1000G-development	HG00553	wes	C	SimplePluralityLex	1000G-development:HG00553	Caller:T1K	0	0	0	1	1	callable
1000G-development	HG00554	wes	A	SimplePluralityLex	1000G-development:HG00554	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00554	wes	B	SimplePluralityLex	1000G-development:HG00554	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00554	wes	C	SimplePluralityLex	1000G-development:HG00554	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00637	wes	A	SimplePluralityLex	1000G-development:HG00637	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00637	wes	B	SimplePluralityLex	1000G-development:HG00637	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00637	wes	C	SimplePluralityLex	1000G-development:HG00637	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00638	wes	A	SimplePluralityLex	1000G-development:HG00638	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00638	wes	B	SimplePluralityLex	1000G-development:HG00638	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00638	wes	C	SimplePluralityLex	1000G-development:HG00638	Caller:T1K	1	0	-1	1	1	callable
1000G-development	HG00640	wes	A	SimplePluralityLex	1000G-development:HG00640	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00640	wes	B	SimplePluralityLex	1000G-development:HG00640	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00640	wes	C	SimplePluralityLex	1000G-development:HG00640	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00641	wes	A	SimplePluralityLex	1000G-development:HG00641	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00641	wes	B	SimplePluralityLex	1000G-development:HG00641	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00641	wes	C	SimplePluralityLex	1000G-development:HG00641	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00734	wes	A	SimplePluralityLex	1000G-development:HG00734	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00734	wes	B	SimplePluralityLex	1000G-development:HG00734	Caller:T1K	1	1	0	1	1	callable
1000G-development	HG00734	wes	C	SimplePluralityLex	1000G-development:HG00734	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA06984	wes	A	SimplePluralityLex	1000G-development:NA06984	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA06984	wes	B	SimplePluralityLex	1000G-development:NA06984	Caller:T1K	1	0	-1	1	1	callable
1000G-development	NA06984	wes	C	SimplePluralityLex	1000G-development:NA06984	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA06985	wes	A	SimplePluralityLex	1000G-development:NA06985	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA06985	wes	B	SimplePluralityLex	1000G-development:NA06985	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA06985	wes	C	SimplePluralityLex	1000G-development:NA06985	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA06986	wes	A	SimplePluralityLex	1000G-development:NA06986	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA06986	wes	B	SimplePluralityLex	1000G-development:NA06986	Caller:T1K	1	0	-1	1	1	callable
1000G-development	NA06986	wes	C	SimplePluralityLex	1000G-development:NA06986	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA06989	wes	A	SimplePluralityLex	1000G-development:NA06989	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA06989	wes	B	SimplePluralityLex	1000G-development:NA06989	Caller:T1K	1	0	-1	1	1	callable
1000G-development	NA06989	wes	C	SimplePluralityLex	1000G-development:NA06989	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA06994	wes	A	SimplePluralityLex	1000G-development:NA06994	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA06994	wes	B	SimplePluralityLex	1000G-development:NA06994	Caller:T1K	1	0	-1	1	1	callable
1000G-development	NA06994	wes	C	SimplePluralityLex	1000G-development:NA06994	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07000	wes	A	SimplePluralityLex	1000G-development:NA07000	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07000	wes	B	SimplePluralityLex	1000G-development:NA07000	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07000	wes	C	SimplePluralityLex	1000G-development:NA07000	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07037	wes	A	SimplePluralityLex	1000G-development:NA07037	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07037	wes	B	SimplePluralityLex	1000G-development:NA07037	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07037	wes	C	SimplePluralityLex	1000G-development:NA07037	Caller:T1K	0	0	0	1	1	callable
1000G-development	NA07048	wes	A	SimplePluralityLex	1000G-development:NA07048	Caller:T1K	1	0	-1	1	1	callable
1000G-development	NA07048	wes	B	SimplePluralityLex	1000G-development:NA07048	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07048	wes	C	SimplePluralityLex	1000G-development:NA07048	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07051	wes	A	SimplePluralityLex	1000G-development:NA07051	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07051	wes	B	SimplePluralityLex	1000G-development:NA07051	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07051	wes	C	SimplePluralityLex	1000G-development:NA07051	Caller:T1K	1	0	-1	1	1	callable
1000G-development	NA07056	wes	A	SimplePluralityLex	1000G-development:NA07056	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07056	wes	B	SimplePluralityLex	1000G-development:NA07056	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07056	wes	C	SimplePluralityLex	1000G-development:NA07056	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07347	wes	A	SimplePluralityLex	1000G-development:NA07347	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07347	wes	B	SimplePluralityLex	1000G-development:NA07347	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07347	wes	C	SimplePluralityLex	1000G-development:NA07347	Caller:T1K	1	0	-1	1	1	callable
1000G-development	NA07357	wes	A	SimplePluralityLex	1000G-development:NA07357	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07357	wes	B	SimplePluralityLex	1000G-development:NA07357	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA07357	wes	C	SimplePluralityLex	1000G-development:NA07357	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA10847	wes	A	SimplePluralityLex	1000G-development:NA10847	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA10847	wes	B	SimplePluralityLex	1000G-development:NA10847	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA10847	wes	C	SimplePluralityLex	1000G-development:NA10847	Caller:T1K	0	0	0	1	1	callable
1000G-development	NA10851	wes	A	SimplePluralityLex	1000G-development:NA10851	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA10851	wes	B	SimplePluralityLex	1000G-development:NA10851	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA10851	wes	C	SimplePluralityLex	1000G-development:NA10851	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11829	wes	A	SimplePluralityLex	1000G-development:NA11829	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11829	wes	B	SimplePluralityLex	1000G-development:NA11829	Caller:T1K	1	0	-1	1	1	callable
1000G-development	NA11829	wes	C	SimplePluralityLex	1000G-development:NA11829	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11830	wes	A	SimplePluralityLex	1000G-development:NA11830	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11830	wes	B	SimplePluralityLex	1000G-development:NA11830	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11830	wes	C	SimplePluralityLex	1000G-development:NA11830	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11831	wes	A	SimplePluralityLex	1000G-development:NA11831	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11831	wes	B	SimplePluralityLex	1000G-development:NA11831	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11831	wes	C	SimplePluralityLex	1000G-development:NA11831	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11832	wes	A	SimplePluralityLex	1000G-development:NA11832	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11832	wes	B	SimplePluralityLex	1000G-development:NA11832	Caller:T1K	0	0	0	1	1	callable
1000G-development	NA11832	wes	C	SimplePluralityLex	1000G-development:NA11832	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11840	wes	A	SimplePluralityLex	1000G-development:NA11840	Caller:T1K	1	0	-1	1	1	callable
1000G-development	NA11840	wes	B	SimplePluralityLex	1000G-development:NA11840	Caller:T1K	0	0	0	1	1	callable
1000G-development	NA11840	wes	C	SimplePluralityLex	1000G-development:NA11840	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11843	wes	A	SimplePluralityLex	1000G-development:NA11843	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11843	wes	B	SimplePluralityLex	1000G-development:NA11843	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11843	wes	C	SimplePluralityLex	1000G-development:NA11843	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11894	wes	A	SimplePluralityLex	1000G-development:NA11894	Caller:T1K	1	0	-1	1	1	callable
1000G-development	NA11894	wes	B	SimplePluralityLex	1000G-development:NA11894	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11894	wes	C	SimplePluralityLex	1000G-development:NA11894	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11920	wes	A	SimplePluralityLex	1000G-development:NA11920	Caller:T1K	1	0	-1	1	1	callable
1000G-development	NA11920	wes	B	SimplePluralityLex	1000G-development:NA11920	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA11920	wes	C	SimplePluralityLex	1000G-development:NA11920	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA12004	wes	A	SimplePluralityLex	1000G-development:NA12004	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA12004	wes	B	SimplePluralityLex	1000G-development:NA12004	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA12004	wes	C	SimplePluralityLex	1000G-development:NA12004	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA12044	wes	A	SimplePluralityLex	1000G-development:NA12044	Caller:T1K	1	1	0	1	1	callable
1000G-development	NA12044	wes	B	SimplePluralityLex	1000G-development:NA12044	Caller:T1K	1	1	0	1	1	callable
